COMPOUND,YEAR,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,COUNTY,STATE
Copper Oxychloride,2014,06,005,206.4,206.4,Bungo,Jambi
Copper Oxychloride,2014,06,007,1731.9,1731.9,Merangin,Jambi
Copper Oxychloride,2014,06,011,1179.3,1179.3,Tanjung Jabung Barat,Jambi
Copper Oxychloride,2014,06,013,403.3,403.3,Kota Jambi,Jambi
Copper Oxychloride,2014,06,019,16768.3,16768.3,Batanghari,Jambi
Copper Oxychloride,2014,06,025,63.0,63.0,Kota Sungai Penuh,Jambi
Copper Oxychloride,2014,06,041,43.5,43.5,Kerinci,Jambi
Copper Oxychloride,2014,09,001,,1.0,Kaur,Bengkulu
Copper Oxychloride,2014,09,003,,6.3,Bengkulu Tengah,Bengkulu
Copper Oxychloride,2014,09,007,,1.9,Mukomuko,Bengkulu
Copper Oxychloride,2014,09,011,,1.7,Kepahiang,Bengkulu
Copper Oxychloride,2014,16,001,,0.7,Karawang,Jawa Barat
Copper Oxychloride,2014,16,005,26.7,26.7,Tasikmalaya,Jawa Barat
Copper Oxychloride,2014,16,007,2.8,2.8,Bandung,Jawa Barat
Copper Oxychloride,2014,16,011,217.3,217.3,Garut,Jawa Barat
Copper Oxychloride,2014,16,013,7.0,7.0,Subang,Jawa Barat
Copper Oxychloride,2014,16,015,,0.1,Bogor,Jawa Barat
Copper Oxychloride,2014,16,017,0.0,0.0,Pangandaran,Jawa Barat
Copper Oxychloride,2014,16,019,76.6,76.6,Kuningan,Jawa Barat
Copper Oxychloride,2014,16,023,2.1,2.1,Cirebon,Jawa Barat
Copper Oxychloride,2014,16,027,,24.2,Majalengka,Jawa Barat
Copper Oxychloride,2014,16,037,5.8,5.8,Bekasi,Jawa Barat
Copper Oxychloride,2014,16,055,11.5,11.5,Sukabumi,Jawa Barat
Copper Oxychloride,2014,16,067,85.8,85.8,Depok,Jawa Barat
Copper Oxychloride,2014,17,001,0.2,0.6,Banyumas,Jawa Tengah
Copper Oxychloride,2014,17,005,,0.7,Demak,Jawa Tengah
Copper Oxychloride,2014,17,007,0.5,0.5,Tegal,Jawa Tengah
Copper Oxychloride,2014,17,015,9.9,10.9,Cilacap,Jawa Tengah
Copper Oxychloride,2014,17,019,0.1,1.3,Karanganyar,Jawa Tengah
Copper Oxychloride,2014,17,029,1.4,1.4,Semarang,Jawa Tengah
Copper Oxychloride,2014,17,031,1.3,1.3,Blora,Jawa Tengah
Copper Oxychloride,2014,17,037,7.1,7.1,Klaten,Jawa Tengah
Copper Oxychloride,2014,17,039,2.3,2.3,Rembang,Jawa Tengah
Copper Oxychloride,2014,17,043,0.1,0.1,Grobogan,Jawa Tengah
Copper Oxychloride,2014,17,075,0.1,3.8,Salatiga,Jawa Tengah
Copper Oxychloride,2014,17,091,0.1,2.8,Kudus,Jawa Tengah
Copper Oxychloride,2014,17,093,3.2,3.2,Wonogiri,Jawa Tengah
Copper Oxychloride,2014,17,117,,2.0,Surakarta (Solo),Jawa Tengah
Copper Oxychloride,2014,18,001,1.6,1.6,Yogyakarta,DI Yogyakarta
Copper Oxychloride,2014,18,003,0.6,0.6,Kulon Progo,DI Yogyakarta
Copper Oxychloride,2014,19,005,0.0,0.0,Bangkalan,Jawa Timur
Copper Oxychloride,2014,19,011,0.3,0.3,Mojokerto,Jawa Timur
Copper Oxychloride,2014,19,017,0.0,0.0,Probolinggo,Jawa Timur
Copper Oxychloride,2014,19,023,0.0,0.0,Sumenep,Jawa Timur
Copper Oxychloride,2014,19,031,0.0,0.0,Bondowoso,Jawa Timur
Copper Oxychloride,2014,19,055,0.0,0.0,Surabaya,Jawa Timur
Copper Oxychloride,2014,19,105,0.1,0.1,Blitar,Jawa Timur
Copper Oxychloride,2014,23,003,33.6,33.6,Alor,Nusa Tenggara Timur
Copper Oxychloride,2014,23,009,,0.0,Manggarai Barat,Nusa Tenggara Timur
Copper Oxychloride,2014,23,019,,5.0,Sikka,Nusa Tenggara Timur
Copper Oxychloride,2014,23,021,,1.2,Flores Timur,Nusa Tenggara Timur
Copper Oxychloride,2014,24,001,0.1,0.1,Ketapang,Kalimantan Barat
Copper Oxychloride,2014,24,005,0.1,0.1,Sanggau,Kalimantan Barat
Copper Oxychloride,2014,24,013,0.6,0.9,Sambas,Kalimantan Barat
Copper Oxychloride,2014,24,023,0.0,0.0,Sintang,Kalimantan Barat
Copper Oxychloride,2014,24,031,0.3,0.3,Singkawang,Kalimantan Barat
Copper Oxychloride,2014,25,001,0.0,0.2,Barito Utara,Kalimantan Tengah
Copper Oxychloride,2014,25,003,0.1,1.1,Seruyan,Kalimantan Tengah
Copper Oxychloride,2014,25,005,0.3,1.2,Barito Selatan,Kalimantan Tengah
Copper Oxychloride,2014,25,007,0.0,0.1,Pulang Pisau,Kalimantan Tengah
Copper Oxychloride,2014,25,009,0.1,1.9,Lamandau,Kalimantan Tengah
Copper Oxychloride,2014,25,011,0.6,4.5,Kapuas,Kalimantan Tengah
Copper Oxychloride,2014,25,023,0.1,1.9,Katingan,Kalimantan Tengah
Copper Oxychloride,2014,25,027,0.2,16.0,Palangka Raya,Kalimantan Tengah
Copper Oxychloride,2014,26,003,0.0,0.1,Tanah Laut,Kalimantan Selatan
Copper Oxychloride,2014,26,005,82.6,107.1,Hulu Sungai Utara,Kalimantan Selatan
Copper Oxychloride,2014,26,009,0.4,7.4,Hulu Sungai Tengah,Kalimantan Selatan
Copper Oxychloride,2014,26,015,1.6,1.7,Kotabaru,Kalimantan Selatan
Copper Oxychloride,2014,26,027,43.2,61.5,Banjarbaru,Kalimantan Selatan
Copper Oxychloride,2014,26,037,4.3,4.6,Banjarmasin,Kalimantan Selatan
Copper Oxychloride,2014,27,001,0.0,0.0,Kutai Barat,Kalimantan Timur
Copper Oxychloride,2014,27,003,0.0,0.0,Samarinda,Kalimantan Timur
Copper Oxychloride,2014,27,009,0.2,0.2,Mahakam Ulu,Kalimantan Timur
Copper Oxychloride,2014,27,017,0.0,0.0,Kutai Kartanegara,Kalimantan Timur
Copper Oxychloride,2014,30,001,,3.0,Morowali,Sulawesi Tengah
Copper Oxychloride,2014,32,003,0.0,0.0,Kolaka Utara,Sulawesi Tenggara
Copper Oxychloride,2014,33,001,0.0,0.0,Gorontalo,Gorontalo
Copper Oxychloride,2014,33,003,0.0,0.0,Pohuwato,Gorontalo
Copper Oxychloride,2014,33,005,0.0,0.0,Boalemo,Gorontalo
Copper Oxychloride,2014,33,007,0.0,0.0,Bone Bolango,Gorontalo
Copper Oxychloride,2014,33,015,0.0,0.0,Gorontalo Utara,Gorontalo
Copper Oxychloride,2014,34,001,,0.8,Mamasa,Sulawesi Barat
Copper Oxychloride,2014,34,003,,0.0,Mamuju,Sulawesi Barat
Copper Oxychloride,2014,34,005,,1.2,Pasangkayu,Sulawesi Barat
Copper Oxychloride,2014,34,009,,0.1,Majene,Sulawesi Barat
Copper Oxychloride,2014,34,013,,0.0,Polewali Mandar,Sulawesi Barat
Copper Oxychloride,2014,36,001,0.1,1.5,Morotai,Maluku Utara
Copper Oxychloride,2014,36,003,0.5,0.5,Halmahera Timur,Maluku Utara
Copper Oxychloride,2014,36,007,0.1,0.3,Tidore,Maluku Utara
Copper Oxychloride,2014,36,013,1.9,1.9,Halmahera Barat,Maluku Utara
Copper Oxychloride,2014,36,017,0.0,0.4,Ternate,Maluku Utara
Copper Oxychloride,2014,36,021,0.1,17.2,Kepulauan Sula,Maluku Utara
Copper Oxychloride,2014,36,027,0.1,4.2,Halmahera Selatan,Maluku Utara
Copper Oxychloride,2014,36,049,,0.1,Halmahera Tengah,Maluku Utara
Copper Oxychloride,2014,39,003,5.8,5.8,Boven Digoel,Papua Selatan
Copper Oxychloride,2014,41,001,0.0,19.4,Jayawijaya,Papua Pegunungan
Copper Oxychloride,2014,41,005,,0.2,Nduga,Papua Pegunungan
Copper Oxychloride,2014,41,011,0.0,0.0,Lanny Jaya,Papua Pegunungan
Copper Oxychloride,2014,41,029,50.0,50.0,Mamberamo Raya,Papua Pegunungan
Copper Oxychloride S,2014,04,001,,0.0,Pesisir Selatan,Sumatera Barat
Copper Oxychloride S,2014,04,003,,20.3,Solok,Sumatera Barat
Copper Oxychloride S,2014,04,005,,0.0,Agam,Sumatera Barat
Copper Oxychloride S,2014,04,007,,0.0,Pasaman,Sumatera Barat
Copper Oxychloride S,2014,04,009,,0.3,Solok Selatan,Sumatera Barat
Copper Oxychloride S,2014,04,011,,0.1,Kota Padang,Sumatera Barat
Copper Oxychloride S,2014,04,015,,0.1,Lima Puluh Koto,Sumatera Barat
Copper Oxychloride S,2014,04,019,,0.8,Padang Pariaman,Sumatera Barat
Copper Oxychloride S,2014,04,023,,7.4,Kota Bukittinggi,Sumatera Barat
Copper Oxychloride S,2014,04,025,,7.2,Pasaman Barat,Sumatera Barat
Copper Oxychloride S,2014,08,001,,3.0,Pagar Alam,Sumatera Selatan
Copper Oxychloride S,2014,08,061,,2.6,Lubuklinggau,Sumatera Selatan
Copper Oxychloride S,2014,09,001,90.3,92.5,Kaur,Bengkulu
Copper Oxychloride S,2014,09,003,567.2,583.8,Bengkulu Tengah,Bengkulu
Copper Oxychloride S,2014,09,007,191.1,192.3,Mukomuko,Bengkulu
Copper Oxychloride S,2014,09,011,158.3,160.5,Kepahiang,Bengkulu
Copper Oxychloride S,2014,10,003,0.5,0.5,Lampung Timur,Lampung
Copper Oxychloride S,2014,13,011,0.1,0.1,Lingga,Kepulauan Riau
Copper Oxychloride S,2014,17,007,,7.5,Tegal,Jawa Tengah
Copper Oxychloride S,2014,17,011,,1.0,Pekalongan,Jawa Tengah
Copper Oxychloride S,2014,17,015,,2.5,Cilacap,Jawa Tengah
Copper Oxychloride S,2014,17,019,,5.9,Karanganyar,Jawa Tengah
Copper Oxychloride S,2014,17,031,,2.4,Blora,Jawa Tengah
Copper Oxychloride S,2014,17,037,,6.2,Klaten,Jawa Tengah
Copper Oxychloride S,2014,17,039,,1.3,Rembang,Jawa Tengah
Copper Oxychloride S,2014,17,043,,0.2,Grobogan,Jawa Tengah
Copper Oxychloride S,2014,17,053,,0.2,Kebumen,Jawa Tengah
Copper Oxychloride S,2014,17,075,,0.7,Salatiga,Jawa Tengah
Copper Oxychloride S,2014,17,091,,4.4,Kudus,Jawa Tengah
Copper Oxychloride S,2014,17,093,,1.2,Wonogiri,Jawa Tengah
Copper Oxychloride S,2014,18,001,0.8,1.4,Yogyakarta,DI Yogyakarta
Copper Oxychloride S,2014,18,003,0.6,5.6,Kulon Progo,DI Yogyakarta
Copper Oxychloride S,2014,18,005,1.8,2.6,Bantul,DI Yogyakarta
Copper Oxychloride S,2014,19,005,,2.1,Bangkalan,Jawa Timur
Copper Oxychloride S,2014,19,017,,0.4,Probolinggo,Jawa Timur
Copper Oxychloride S,2014,19,021,,1.8,Kediri,Jawa Timur
Copper Oxychloride S,2014,19,055,,1.5,Surabaya,Jawa Timur
Copper Oxychloride S,2014,21,013,9.7,9.0,Badung,Bali
Copper Oxychloride S,2014,23,001,444.3,444.3,Rote Ndao,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,003,140.2,140.2,Alor,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,005,144.0,144.0,Manggarai,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,007,48.9,48.9,Kupang,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,009,69.7,69.7,Manggarai Barat,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,011,574.1,574.1,Timor Tengah Selatan,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,013,31.1,31.1,Belu,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,017,353.0,353.0,Timor Tengah Utara,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,019,477.2,477.2,Sikka,Nusa Tenggara Timur
Copper Oxychloride S,2014,23,021,36.7,36.7,Flores Timur,Nusa Tenggara Timur
Copper Oxychloride S,2014,24,001,34.0,34.0,Ketapang,Kalimantan Barat
Copper Oxychloride S,2014,24,003,12.0,12.0,Landak,Kalimantan Barat
Copper Oxychloride S,2014,24,005,26.3,26.3,Sanggau,Kalimantan Barat
Copper Oxychloride S,2014,24,009,6.4,6.4,Kubu Raya,Kalimantan Barat
Copper Oxychloride S,2014,24,013,245.7,245.7,Sambas,Kalimantan Barat
Copper Oxychloride S,2014,24,015,144.7,144.7,Melawi,Kalimantan Barat
Copper Oxychloride S,2014,24,023,11.3,11.3,Sintang,Kalimantan Barat
Copper Oxychloride S,2014,24,029,81.1,81.1,Mempawah,Kalimantan Barat
Copper Oxychloride S,2014,24,031,143.7,143.7,Singkawang,Kalimantan Barat
Copper Oxychloride S,2014,25,001,3.9,9.0,Barito Utara,Kalimantan Tengah
Copper Oxychloride S,2014,25,003,10.8,24.5,Seruyan,Kalimantan Tengah
Copper Oxychloride S,2014,25,005,22.4,47.9,Barito Selatan,Kalimantan Tengah
Copper Oxychloride S,2014,25,007,0.3,0.7,Pulang Pisau,Kalimantan Tengah
Copper Oxychloride S,2014,25,009,24.1,44.0,Lamandau,Kalimantan Tengah
Copper Oxychloride S,2014,25,011,47.0,109.0,Kapuas,Kalimantan Tengah
Copper Oxychloride S,2014,25,023,14.1,33.7,Katingan,Kalimantan Tengah
Copper Oxychloride S,2014,25,027,186.6,230.0,Palangka Raya,Kalimantan Tengah
Copper Oxychloride S,2014,26,001,2.0,2.0,Hulu Sungai Selatan,Kalimantan Selatan
Copper Oxychloride S,2014,26,005,125.6,138.4,Hulu Sungai Utara,Kalimantan Selatan
Copper Oxychloride S,2014,26,009,152.8,152.8,Hulu Sungai Tengah,Kalimantan Selatan
Copper Oxychloride S,2014,26,015,1.2,5.1,Kotabaru,Kalimantan Selatan
Copper Oxychloride S,2014,26,017,3.7,4.5,Tapin,Kalimantan Selatan
Copper Oxychloride S,2014,26,027,55.1,58.2,Banjarbaru,Kalimantan Selatan
Copper Oxychloride S,2014,26,031,5.0,5.0,Tanah Bumbu,Kalimantan Selatan
Copper Oxychloride S,2014,26,037,1.7,10.7,Banjarmasin,Kalimantan Selatan
Copper Oxychloride S,2014,26,069,2.9,2.9,Barito Kuala,Kalimantan Selatan
Copper Oxychloride S,2014,27,001,1.4,1.4,Kutai Barat,Kalimantan Timur
Copper Oxychloride S,2014,27,003,6.7,6.7,Samarinda,Kalimantan Timur
Copper Oxychloride S,2014,27,009,0.5,0.5,Mahakam Ulu,Kalimantan Timur
Copper Oxychloride S,2014,27,013,,1.7,Paser,Kalimantan Timur
Copper Oxychloride S,2014,27,015,,2.6,Penajam Paser Utara,Kalimantan Timur
Copper Oxychloride S,2014,27,017,0.0,0.0,Kutai Kartanegara,Kalimantan Timur
Copper Oxychloride S,2014,27,033,,1.6,Balikpapan,Kalimantan Timur
Copper Oxychloride S,2014,31,007,,41.9,Bone,Sulawesi Selatan
Copper Oxychloride S,2014,31,029,,87.3,Pangkep,Sulawesi Selatan
Copper Oxychloride S,2014,31,049,,8.8,Gowa,Sulawesi Selatan
Copper Oxychloride S,2014,31,069,,15.3,Luwu,Sulawesi Selatan
Copper Oxychloride S,2014,33,001,28.5,28.5,Gorontalo,Gorontalo
Copper Oxychloride S,2014,33,003,33.4,33.3,Pohuwato,Gorontalo
Copper Oxychloride S,2014,33,005,63.3,63.2,Boalemo,Gorontalo
Copper Oxychloride S,2014,33,007,41.4,41.4,Bone Bolango,Gorontalo
Copper Oxychloride S,2014,33,015,480.0,479.7,Gorontalo Utara,Gorontalo
Copper Oxychloride S,2014,34,001,111.0,111.0,Mamasa,Sulawesi Barat
Copper Oxychloride S,2014,34,003,0.5,1.6,Mamuju,Sulawesi Barat
Copper Oxychloride S,2014,34,005,146.9,296.9,Pasangkayu,Sulawesi Barat
Copper Oxychloride S,2014,34,009,31.6,31.6,Majene,Sulawesi Barat
Copper Oxychloride S,2014,34,013,0.1,0.4,Polewali Mandar,Sulawesi Barat
Copper Oxychloride S,2014,36,001,92.8,92.8,Morotai,Maluku Utara
Copper Oxychloride S,2014,36,003,31.1,31.1,Halmahera Timur,Maluku Utara
Copper Oxychloride S,2014,36,007,,46.6,Tidore,Maluku Utara
Copper Oxychloride S,2014,36,013,177.0,177.0,Halmahera Barat,Maluku Utara
Copper Oxychloride S,2014,36,017,,13.5,Ternate,Maluku Utara
Copper Oxychloride S,2014,36,021,82.5,177.9,Kepulauan Sula,Maluku Utara
Copper Oxychloride S,2014,36,027,62.8,84.7,Halmahera Selatan,Maluku Utara
Copper Oxychloride S,2014,36,049,4.7,4.7,Halmahera Tengah,Maluku Utara
Copper Oxychloride S,2014,37,005,,9.1,Pegunungan Bintang,Papua
Copper Oxychloride S,2014,37,007,0.9,1.5,Jayapura,Papua
Copper Oxychloride S,2014,37,021,1.4,27.7,Mimika,Papua
Copper Oxychloride S,2014,37,023,36.7,54.0,Merauke,Papua
Copper Oxychloride S,2014,37,025,0.3,5.5,Waropen,Papua
Copper Oxychloride S,2014,37,027,,5.8,Keerom,Papua
Copper Oxychloride S,2014,37,045,0.3,0.6,Tolikara,Papua
Copper Oxychloride S,2014,37,071,11.5,19.3,Biak Numfor,Papua
Copper Oxychloride S,2014,39,003,1.9,3.0,Boven Digoel,Papua Selatan
Copper Oxychloride S,2014,39,025,,17.6,Mappi,Papua Selatan
Copper Sulfate,2014,01,007,,0.4,Bireuen,Aceh
Copper Sulfate,2014,01,015,,2.4,Aceh Barat Daya,Aceh
Copper Sulfate,2014,01,019,,5.4,Aceh Tamiang,Aceh
Copper Sulfate,2014,01,021,,586.0,Lhokseumawe,Aceh
Copper Sulfate,2014,01,055,,1.9,Nagan Raya,Aceh
Copper Sulfate,2014,04,001,0.1,1.0,Pesisir Selatan,Sumatera Barat
Copper Sulfate,2014,04,003,67.1,78.7,Solok,Sumatera Barat
Copper Sulfate,2014,04,005,0.0,0.5,Agam,Sumatera Barat
Copper Sulfate,2014,04,007,0.1,0.4,Pasaman,Sumatera Barat
Copper Sulfate,2014,04,009,1.0,3.8,Solok Selatan,Sumatera Barat
Copper Sulfate,2014,04,011,0.4,1.9,Kota Padang,Sumatera Barat
Copper Sulfate,2014,04,015,0.3,0.8,Lima Puluh Koto,Sumatera Barat
Copper Sulfate,2014,04,019,2.6,3.8,Padang Pariaman,Sumatera Barat
Copper Sulfate,2014,04,023,24.5,25.0,Kota Bukittinggi,Sumatera Barat
Copper Sulfate,2014,04,025,23.9,29.0,Pasaman Barat,Sumatera Barat
Copper Sulfate,2014,06,001,0.8,0.8,Sarolangun,Jambi
Copper Sulfate,2014,06,007,184215.6,184215.6,Merangin,Jambi
Copper Sulfate,2014,06,011,75656.1,75656.1,Tanjung Jabung Barat,Jambi
Copper Sulfate,2014,06,019,5515.9,5515.9,Batanghari,Jambi
Copper Sulfate,2014,09,001,50.8,47.1,Kaur,Bengkulu
Copper Sulfate,2014,09,003,333.2,310.8,Bengkulu Tengah,Bengkulu
Copper Sulfate,2014,09,007,89.7,82.4,Mukomuko,Bengkulu
Copper Sulfate,2014,09,011,84.3,77.6,Kepahiang,Bengkulu
Copper Sulfate,2014,10,003,0.4,0.4,Lampung Timur,Lampung
Copper Sulfate,2014,12,001,49.6,61.3,Bangka Tengah,Kepulauan Bangka Belitung
Copper Sulfate,2014,12,003,0.5,0.5,Bangka Selatan,Kepulauan Bangka Belitung
Copper Sulfate,2014,12,007,0.7,3.4,Belitung,Kepulauan Bangka Belitung
Copper Sulfate,2014,12,017,16.9,20.6,Belitung Timur,Kepulauan Bangka Belitung
Copper Sulfate,2014,12,019,0.5,1.7,Kota Pangkal Pinang,Kepulauan Bangka Belitung
Copper Sulfate,2014,12,027,20727.1,20727.1,Bangka,Kepulauan Bangka Belitung
Copper Sulfate,2014,13,011,0.0,0.0,Lingga,Kepulauan Riau
Copper Sulfate,2014,16,001,1.1,8.5,Karawang,Jawa Barat
Copper Sulfate,2014,16,003,0.5,0.7,Cimahi,Jawa Barat
Copper Sulfate,2014,16,005,,6.6,Tasikmalaya,Jawa Barat
Copper Sulfate,2014,16,011,,5.3,Garut,Jawa Barat
Copper Sulfate,2014,16,013,,1.2,Subang,Jawa Barat
Copper Sulfate,2014,16,017,1.7,1.7,Pangandaran,Jawa Barat
Copper Sulfate,2014,16,019,,6.7,Kuningan,Jawa Barat
Copper Sulfate,2014,16,023,,0.3,Cirebon,Jawa Barat
Copper Sulfate,2014,16,027,28.9,371.3,Majalengka,Jawa Barat
Copper Sulfate,2014,16,037,,0.6,Bekasi,Jawa Barat
Copper Sulfate,2014,16,055,2.3,2.3,Sukabumi,Jawa Barat
Copper Sulfate,2014,17,001,,17.5,Banyumas,Jawa Tengah
Copper Sulfate,2014,17,003,27.1,30.7,Pemalang,Jawa Tengah
Copper Sulfate,2014,17,005,14.8,33.1,Demak,Jawa Tengah
Copper Sulfate,2014,17,007,,38.3,Tegal,Jawa Tengah
Copper Sulfate,2014,17,011,,5.0,Pekalongan,Jawa Tengah
Copper Sulfate,2014,17,015,,12.8,Cilacap,Jawa Tengah
Copper Sulfate,2014,17,019,,30.0,Karanganyar,Jawa Tengah
Copper Sulfate,2014,17,027,135.6,146.0,Magelang,Jawa Tengah
Copper Sulfate,2014,17,029,30.2,33.6,Semarang,Jawa Tengah
Copper Sulfate,2014,17,031,,12.2,Blora,Jawa Tengah
Copper Sulfate,2014,17,035,11.9,22.4,Sukoharjo,Jawa Tengah
Copper Sulfate,2014,17,037,,31.6,Klaten,Jawa Tengah
Copper Sulfate,2014,17,039,,7.6,Rembang,Jawa Tengah
Copper Sulfate,2014,17,043,,1.1,Grobogan,Jawa Tengah
Copper Sulfate,2014,17,049,20.4,31.5,Sragen,Jawa Tengah
Copper Sulfate,2014,17,053,,1.1,Kebumen,Jawa Tengah
Copper Sulfate,2014,17,075,,3.3,Salatiga,Jawa Tengah
Copper Sulfate,2014,17,091,,22.6,Kudus,Jawa Tengah
Copper Sulfate,2014,17,093,,6.1,Wonogiri,Jawa Tengah
Copper Sulfate,2014,17,117,41.6,63.5,Surakarta (Solo),Jawa Tengah
Copper Sulfate,2014,17,159,17.3,27.2,Pati,Jawa Tengah
Copper Sulfate,2014,18,001,3.3,3.3,Yogyakarta,DI Yogyakarta
Copper Sulfate,2014,18,003,25.5,25.5,Kulon Progo,DI Yogyakarta
Copper Sulfate,2014,18,005,,3.9,Bantul,DI Yogyakarta
Copper Sulfate,2014,18,037,,10.3,Sleman,DI Yogyakarta
Copper Sulfate,2014,19,001,,6.4,Trenggalek,Jawa Timur
Copper Sulfate,2014,19,005,,10.5,Bangkalan,Jawa Timur
Copper Sulfate,2014,19,007,,2.1,Banyuwangi,Jawa Timur
Copper Sulfate,2014,19,009,,16.6,Tulungagung,Jawa Timur
Copper Sulfate,2014,19,011,,5.5,Mojokerto,Jawa Timur
Copper Sulfate,2014,19,015,,6.1,Jember,Jawa Timur
Copper Sulfate,2014,19,017,,2.2,Probolinggo,Jawa Timur
Copper Sulfate,2014,19,021,,9.0,Kediri,Jawa Timur
Copper Sulfate,2014,19,027,,0.3,Pamekasan,Jawa Timur
Copper Sulfate,2014,19,031,,3.3,Bondowoso,Jawa Timur
Copper Sulfate,2014,19,039,,2.1,Sidoarjo,Jawa Timur
Copper Sulfate,2014,19,047,,11.6,Malang,Jawa Timur
Copper Sulfate,2014,19,055,,7.8,Surabaya,Jawa Timur
Copper Sulfate,2014,19,071,,6.4,Situsbondowoso,Jawa Timur
Copper Sulfate,2014,19,077,,1.1,Lumajang,Jawa Timur
Copper Sulfate,2014,19,105,,6.4,Blitar,Jawa Timur
Copper Sulfate,2014,21,001,0.3,1.7,Tabanan,Bali
Copper Sulfate,2014,21,003,0.7,1.8,Gianyar,Bali
Copper Sulfate,2014,21,009,1.2,2.7,Bangli,Bali
Copper Sulfate,2014,21,013,2.2,3.9,Badung,Bali
Copper Sulfate,2014,21,015,36.4,42.1,Denpasar,Bali
Copper Sulfate,2014,21,017,1.0,1.8,Buleleng,Bali
Copper Sulfate,2014,21,023,10.6,11.4,Klungkung,Bali
Copper Sulfate,2014,21,033,2.4,7.7,Karangasem,Bali
Copper Sulfate,2014,23,001,225.1,205.1,Rote Ndao,Nusa Tenggara Timur
Copper Sulfate,2014,23,003,71.1,64.7,Alor,Nusa Tenggara Timur
Copper Sulfate,2014,23,005,73.0,66.5,Manggarai,Nusa Tenggara Timur
Copper Sulfate,2014,23,007,24.8,22.6,Kupang,Nusa Tenggara Timur
Copper Sulfate,2014,23,009,35.3,32.2,Manggarai Barat,Nusa Tenggara Timur
Copper Sulfate,2014,23,011,290.9,265.1,Timor Tengah Selatan,Nusa Tenggara Timur
Copper Sulfate,2014,23,013,15.7,14.3,Belu,Nusa Tenggara Timur
Copper Sulfate,2014,23,017,178.8,162.9,Timor Tengah Utara,Nusa Tenggara Timur
Copper Sulfate,2014,23,019,241.8,220.3,Sikka,Nusa Tenggara Timur
Copper Sulfate,2014,23,021,18.6,16.9,Flores Timur,Nusa Tenggara Timur
Copper Sulfate,2014,24,001,8.0,8.0,Ketapang,Kalimantan Barat
Copper Sulfate,2014,24,005,7.7,7.7,Sanggau,Kalimantan Barat
Copper Sulfate,2014,24,013,68.4,68.4,Sambas,Kalimantan Barat
Copper Sulfate,2014,24,015,63.8,63.8,Melawi,Kalimantan Barat
Copper Sulfate,2014,24,023,1.8,1.8,Sintang,Kalimantan Barat
Copper Sulfate,2014,24,029,13.2,13.2,Mempawah,Kalimantan Barat
Copper Sulfate,2014,24,031,57.5,57.5,Singkawang,Kalimantan Barat
Copper Sulfate,2014,25,001,10.0,11.4,Barito Utara,Kalimantan Tengah
Copper Sulfate,2014,25,003,45.3,48.3,Seruyan,Kalimantan Tengah
Copper Sulfate,2014,25,005,41.5,55.9,Barito Selatan,Kalimantan Tengah
Copper Sulfate,2014,25,007,1.4,2.3,Pulang Pisau,Kalimantan Tengah
Copper Sulfate,2014,25,009,77.7,81.5,Lamandau,Kalimantan Tengah
Copper Sulfate,2014,25,011,170.7,196.6,Kapuas,Kalimantan Tengah
Copper Sulfate,2014,25,023,82.2,84.6,Katingan,Kalimantan Tengah
Copper Sulfate,2014,25,027,696.2,657.9,Palangka Raya,Kalimantan Tengah
Copper Sulfate,2014,26,001,10.7,10.7,Hulu Sungai Selatan,Kalimantan Selatan
Copper Sulfate,2014,26,003,0.0,0.0,Tanah Laut,Kalimantan Selatan
Copper Sulfate,2014,26,005,151.6,151.6,Hulu Sungai Utara,Kalimantan Selatan
Copper Sulfate,2014,26,009,762.0,767.7,Hulu Sungai Tengah,Kalimantan Selatan
Copper Sulfate,2014,26,015,0.9,7.9,Kotabaru,Kalimantan Selatan
Copper Sulfate,2014,26,017,69.3,69.3,Tapin,Kalimantan Selatan
Copper Sulfate,2014,26,027,63.6,63.6,Banjarbaru,Kalimantan Selatan
Copper Sulfate,2014,26,031,57.2,57.2,Tanah Bumbu,Kalimantan Selatan
Copper Sulfate,2014,26,037,3.3,30.6,Banjarmasin,Kalimantan Selatan
Copper Sulfate,2014,26,069,30.5,30.5,Barito Kuala,Kalimantan Selatan
Copper Sulfate,2014,27,001,9.3,8.3,Kutai Barat,Kalimantan Timur
Copper Sulfate,2014,27,003,44.1,39.4,Samarinda,Kalimantan Timur
Copper Sulfate,2014,27,017,0.1,0.1,Kutai Kartanegara,Kalimantan Timur
Copper Sulfate,2014,29,001,,6.7,Bitung,Sulawesi Utara
Copper Sulfate,2014,29,003,,23.3,Tomohon,Sulawesi Utara
Copper Sulfate,2014,29,013,,29.7,Kepulauan Talaud,Sulawesi Utara
Copper Sulfate,2014,29,019,,12.2,Bolaang Mongondow Selatan,Sulawesi Utara
Copper Sulfate,2014,29,023,91.2,93.5,Minahasa Utara,Sulawesi Utara
Copper Sulfate,2014,29,031,214.6,228.4,Manado,Sulawesi Utara
